装备ID,名字,名字,装备显示图片,子弹路径,子弹名,武器特效路径,武器特效名,装备绑定特效路径,装备绑定特效名,子弹速度,是否能够攻击,音效事件名称,装备位置,最大等级,星级,允许职业,升级路径1,升级路径2,生命值,每等级生命,物理基础攻击下限,物理基础攻击下限每等级,物理基础攻击上限,物理基础攻击上限每等级,魔法基础攻击下限,魔法基础攻击下限每等级,魔法基础攻击上限,魔法基础攻击上限每等级,暴击等级,暴击成长,命中等级,命中成长,速度等级,速度成长,附带技能,售出价格,吞噬获取经验,吞噬获取经验/等级,基础战斗力,战斗力每等级,最大等级,基础分数加成%,加分成长%,装备icon,进阶消耗金币,进阶材料1,进阶材料1数量,进阶材料2,进阶材料2数量,进阶材料3,进阶材料3数量,进阶材料4,进阶材料4数量,进阶材料5,进阶材料5数量,音乐
XLH10S1T10_1,橙色拳链01_1,橙色拳链1,shd_boxer_01_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,231,0.085,255,0.085,0,0,0,0,225,0.085,0,0,0,0,PGalePunch5,25,100,10,225,34,95,100,0.0,icn_shd_boxer_01_03_03.png,20000,0,,0,,0,,0,,0,,
XLH10S1T10_2,橙色拳链01_2,橙色拳链2,shd_boxer_01_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,246,0.085,272,0.085,0,0,0,0,240,0.085,0,0,0,0,PGalePunch5,25,100,10,240,36,100,100,0.0,icn_shd_boxer_01_04_03.png,20000,0,,0,,0,,0,,0,,
XLH10S1T3_2,高手铁线01_2,高手铁线,shd_boxer_01_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,40,3,3,XLH10S1T4_2,0,1,1,103,0.085,113,0.085,0,0,0,0,100,0.085,0,0,0,0,ADoubleTime2,25,100,10,100,15,40,40,0.0,icn_shd_boxer_01_03_01.png,5000,ma010301,1,ma010308,1,0,,0,,0,,
XLH10S1T4_2,高手铁线01_2+1,高手铁线,shd_boxer_01_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,45,3,3,XLH10S1T5_2,0,1,1,113,0.085,125,0.085,0,0,0,0,110,0.085,0,0,0,0,ADoubleTime2,25,100,10,110,17,45,40,0.0,icn_shd_boxer_01_04_01.png,5000,0,,0,,0,,0,,0,,
XLH10S1T5_2,高手铁线01_2+2,高手铁线,shd_boxer_01_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,50,3,3,XLH10S1T6_2,0,1,1,123,0.085,136,0.085,0,0,0,0,120,0.085,0,0,0,0,ADoubleTime2,25,100,10,120,18,50,40,0.6,icn_shd_boxer_01_03_02.png,5000,0,,0,,0,,0,,0,,
XLH10S1T6_2,蓝焰铁线01_2,蓝焰铁线,shd_boxer_01_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,65,4,3,XLH10S1T7_2,0,1,1,154,0.085,170,0.085,0,0,0,0,150,0.085,0,0,0,0,ADoubleTime3,25,100,10,150,23,65,80,0.0,icn_shd_boxer_01_04_02.png,10000,ma010401,1,ma010409,1,0,,0,,0,,
XLH10S1T7_2,蓝焰铁线01_2+1,蓝焰铁线,shd_boxer_01_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,70,4,3,XLH10S1T8_2,0,1,1,164,0.085,181,0.085,0,0,0,0,160,0.085,0,0,0,0,ADoubleTime3,25,100,10,160,24,70,80,0.0,icn_shd_boxer_01_03.png,10000,0,,0,,0,,0,,0,,
XLH10S1T8_2,蓝焰铁线01_2+2,蓝焰铁线,shd_boxer_01_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,75,4,3,XLH10S1T9_2,0,1,1,174,0.085,193,0.085,0,0,0,0,170,0.085,0,0,0,0,ADoubleTime3,25,100,10,170,26,75,80,0.0,icn_shd_boxer_01_03_02.png,10000,0,,0,,0,,0,,0,,
XLH10S1T9_2,蓝焰铁线01_2+3,蓝焰铁线,shd_boxer_01_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,80,4,3,,,1,1,185,0.085,204,0.085,0,0,0,0,180,0.085,0,0,0,0,ADoubleTime3,25,100,10,180,27,80,80,0.2,icn_shd_boxer_01_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S1T10_3,橙色拳链01_3,橙色拳链3,shd_boxer_01_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,231,0.085,255,0.085,0,0,0,0,225,0.085,0,0,0,0,ADoubleTime4,25,100,10,225,34,95,100,0.0,icn_shd_boxer_01_03_03.png,20000,0,,0,,0,,0,,0,,
XLH10S1T10_4,橙色拳链01_4,橙色拳链4,shd_boxer_01_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,246,0.085,272,0.085,0,0,0,0,240,0.085,0,0,0,0,ADoubleTime4,25,100,10,240,36,100,100,0.0,icn_shd_boxer_01_04_03.png,20000,0,,0,,0,,0,,0,,
XLH10S2T1,试练拳套02,试练拳套,shd_boxer_02_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,10,1,3,XLH10S2T2,0,1,1,62,0.085,68,0.085,0,0,0,0,50,0.085,0,0,0,0,PShoryuKen1,25,100,10,50,8,10,1,1.0,icn_shd_boxer_02_01.png,0,0,,0,,0,,0,,0,,
XLH10S2T2,入门拳套02,入门拳套,shd_boxer_02_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,25,2,3,XLH10S2T3_1,XLH10S2T3_2,1,1,92,0.085,102,0.085,0,0,0,0,75,0.085,0,0,0,0,PShoryuKen2,25,100,10,75,11,25,25,0.4,icn_shd_boxer_02_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
XLH10S2T3_1,进阶拳套02_1,进阶拳套,shd_boxer_02_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,40,3,3,XLH10S2T4_1,0,1,1,123,0.085,136,0.085,0,0,0,0,100,0.085,0,0,0,0,PShoryuKen3,25,100,10,100,15,40,40,0.0,icn_shd_boxer_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S2T4_1,进阶拳套02_1+1,进阶拳套,shd_boxer_02_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,45,3,3,XLH10S2T5_1,0,1,1,135,0.085,150,0.085,0,0,0,0,110,0.085,0,0,0,0,PShoryuKen3,25,100,10,110,17,45,40,0.0,icn_shd_boxer_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S2T5_1,进阶拳套02_1+2,进阶拳套,shd_boxer_02_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,50,3,3,XLH10S2T6_1,0,1,1,148,0.085,163,0.085,0,0,0,0,120,0.085,0,0,0,0,PShoryuKen3,25,100,10,120,18,50,40,0.6,icn_shd_boxer_02_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S2T6_1,大师拳套02_1,大师拳套,shd_boxer_02_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,65,4,3,XLH10S2T7_1,0,1,1,185,0.085,204,0.085,0,0,0,0,150,0.085,0,0,0,0,PShoryuKen4,25,100,10,150,23,65,80,0.0,icn_shd_boxer_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S2T7_1,大师拳套02_1+1,大师拳套,shd_boxer_02_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,70,4,3,XLH10S2T8_1,0,1,1,197,0.085,218,0.085,0,0,0,0,160,0.085,0,0,0,0,PShoryuKen4,25,100,10,160,24,70,80,0.0,icn_shd_boxer_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S2T8_1,大师拳套02_1+2,大师拳套,shd_boxer_02_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,75,4,3,XLH10S2T9_1,0,1,1,209,0.085,231,0.085,0,0,0,0,170,0.085,0,0,0,0,PShoryuKen4,25,100,10,170,26,75,80,0.0,icn_shd_boxer_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S2T9_1,大师拳套02_1+3,大师拳套,shd_boxer_02_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,80,4,3,,,1,1,222,0.085,245,0.085,0,0,0,0,180,0.085,0,0,0,0,PShoryuKen4,25,100,10,180,27,80,80,0.2,icn_shd_boxer_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S2T10_1,橙色拳套02_1,橙色拳套1,shd_boxer_02_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,277,0.085,306,0.085,0,0,0,0,225,0.085,0,0,0,0,PShoryuKen5,25,100,10,225,34,95,100,0.0,icn_shd_boxer_02_05_01.png,20000,0,,0,,0,,0,,0,,
XLH10S2T10_2,橙色拳套02_2,橙色拳套2,shd_boxer_02_05_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,295,0.085,327,0.085,0,0,0,0,240,0.085,0,0,0,0,PShoryuKen5,25,100,10,240,36,100,100,0.0,icn_shd_boxer_02_05_02.png,20000,0,,0,,0,,0,,0,,
XLH10S2T3_2,宗师拳套02_2,宗师拳套,shd_boxer_02_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,40,3,3,XLH10S2T4_2,0,1,1,123,0.085,136,0.085,0,0,0,0,100,0.085,0,0,0,0,PShoryuKen3,25,100,10,100,15,40,40,0.0,icn_shd_boxer_02_03_02.png,5000,ma020301,1,ma020308,1,0,,0,,0,,
XLH10S2T4_2,宗师拳套02_2+1,宗师拳套,shd_boxer_02_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,45,3,3,XLH10S2T5_2,0,1,1,135,0.085,150,0.085,0,0,0,0,110,0.085,0,0,0,0,PShoryuKen3,25,100,10,110,17,45,40,0.0,icn_shd_boxer_02_03_02.png,5000,0,,0,,0,,0,,0,,
XLH10S2T5_2,宗师拳套02_2+2,宗师拳套,shd_boxer_02_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,50,3,3,XLH10S2T6_2,0,1,1,148,0.085,163,0.085,0,0,0,0,120,0.085,0,0,0,0,PShoryuKen3,25,100,10,120,18,50,40,0.6,icn_shd_boxer_02_03_02.png,5000,0,,0,,0,,0,,0,,
XLH10S2T6_2,霸者拳套02_2,霸者拳套,shd_boxer_02_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,65,4,3,XLH10S2T7_2,0,1,1,185,0.085,204,0.085,0,0,0,0,150,0.085,0,0,0,0,PShoryuKen4,25,100,10,150,23,65,80,0.0,icn_shd_boxer_02_04_02.png,10000,ma020401,1,ma020409,1,0,,0,,0,,
XLH10S2T7_2,霸者拳套02_2+1,霸者拳套,shd_boxer_02_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,70,4,3,XLH10S2T8_2,0,1,1,197,0.085,218,0.085,0,0,0,0,160,0.085,0,0,0,0,PShoryuKen4,25,100,10,160,24,70,80,0.0,icn_shd_boxer_02_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S2T8_2,霸者拳套02_2+2,霸者拳套,shd_boxer_02_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,75,4,3,XLH10S2T9_2,0,1,1,209,0.085,231,0.085,0,0,0,0,170,0.085,0,0,0,0,PShoryuKen4,25,100,10,170,26,75,80,0.0,icn_shd_boxer_02_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S2T9_2,霸者拳套02_2+3,霸者拳套,shd_boxer_02_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,80,4,3,,,1,1,222,0.085,245,0.085,0,0,0,0,180,0.085,0,0,0,0,PShoryuKen4,25,100,10,180,27,80,80,0.2,icn_shd_boxer_02_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S2T10_3,橙色拳套02_3,橙色拳套3,shd_boxer_02_05_03.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,277,0.085,306,0.085,0,0,0,0,225,0.085,0,0,0,0,PShoryuKen5,25,100,10,225,34,95,100,0.0,icn_shd_boxer_02_05_03.png,20000,0,,0,,0,,0,,0,,
XLH10S2T10_4,橙色拳套02_4,橙色拳套4,shd_boxer_02_05_04.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,295,0.085,327,0.085,0,0,0,0,240,0.085,0,0,0,0,PShoryuKen5,25,100,10,240,36,100,100,0.0,icn_shd_boxer_02_05_04.png,20000,0,,0,,0,,0,,0,,
XLH10S3T1,新手护腕03,新手护腕,shd_boxer_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,10,1,3,XLH10S3T2,0,1,1,72,0.085,79,0.085,0,0,0,0,50,0.085,0,0,0,0,PHadoken1,25,100,10,50,8,10,1,1.0,icn_shd_boxer_03_01.png,0,0,,0,,0,,0,,0,,
XLH10S3T2,进阶护腕03,进阶护腕,shd_boxer_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,25,2,3,XLH10S3T3_1,XLH10S3T3_2,1,1,108,0.085,119,0.085,0,0,0,0,75,0.085,0,0,0,0,PHadoken2,25,100,10,75,11,25,25,0.4,icn_shd_boxer_03_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
XLH10S3T3_1,高手护腕03_1,高手护腕,shd_boxer_03_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,40,3,3,XLH10S3T4_1,0,1,1,144,0.085,159,0.085,0,0,0,0,100,0.085,0,0,0,0,PHadoken3,25,100,10,100,15,40,40,0.0,icn_shd_boxer_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S3T4_1,高手护腕03_1+1,高手护腕,shd_boxer_03_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,45,3,3,XLH10S3T5_1,0,1,1,158,0.085,175,0.085,0,0,0,0,110,0.085,0,0,0,0,PHadoken3,25,100,10,110,17,45,40,0.0,icn_shd_boxer_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S3T5_1,高手护腕03_1+2,高手护腕,shd_boxer_03_03_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,50,3,3,XLH10S3T6_1,0,1,1,172,0.085,191,0.085,0,0,0,0,120,0.085,0,0,0,0,PHadoken3,25,100,10,120,18,50,40,0.6,icn_shd_boxer_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH10S3T6_1,大师护腕03_1,大师护腕,shd_boxer_03_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,65,4,3,XLH10S3T7_1,0,1,1,215,0.085,238,0.085,0,0,0,0,150,0.085,0,0,0,0,PHadoken4,25,100,10,150,23,65,80,0.0,icn_shd_boxer_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S3T7_1,大师护腕03_1+1,大师护腕,shd_boxer_03_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,70,4,3,XLH10S3T8_1,0,1,1,230,0.085,254,0.085,0,0,0,0,160,0.085,0,0,0,0,PHadoken4,25,100,10,160,24,70,80,0.0,icn_shd_boxer_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S3T8_1,大师护腕03_1+2,大师护腕,shd_boxer_03_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,75,4,3,XLH10S3T9_1,0,1,1,244,0.085,270,0.085,0,0,0,0,170,0.085,0,0,0,0,PHadoken4,25,100,10,170,26,75,80,0.0,icn_shd_boxer_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S3T9_1,大师护腕03_1+3,大师护腕,shd_boxer_03_04_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,80,4,3,,,1,1,259,0.085,286,0.085,0,0,0,0,180,0.085,0,0,0,0,PHadoken4,25,100,10,180,27,80,80,0.2,icn_shd_boxer_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH10S3T10_1,橙色护腕03_1,橙色护腕1,shd_boxer_03_05_01.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,323,0.085,357,0.085,0,0,0,0,225,0.085,0,0,0,0,PHadoken5,25,100,10,225,34,95,100,0.0,icn_shd_boxer_03_05_01.png,20000,0,,0,,0,,0,,0,,
XLH10S3T10_2,橙色护腕03_2,橙色护腕2,shd_boxer_03_05_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,345,0.085,381,0.085,0,0,0,0,240,0.085,0,0,0,0,PHadoken5,25,100,10,240,36,100,100,0.0,icn_shd_boxer_03_05_02.png,20000,0,,0,,0,,0,,0,,
XLH10S3T3_2,力量护腕03_2,力量护腕,shd_boxer_03_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,40,3,3,XLH10S3T4_2,0,1,1,144,0.085,159,0.085,0,0,0,0,100,0.085,0,0,0,0,PHadoken4,25,100,10,100,15,40,40,0.0,icn_shd_boxer_03_03_02.png,5000,ma030301,1,ma030308,1,0,,0,,0,,
XLH10S3T4_2,力量护腕03_2+1,力量护腕,shd_boxer_03_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,45,3,3,XLH10S3T5_2,0,1,1,158,0.085,175,0.085,0,0,0,0,110,0.085,0,0,0,0,PHadoken4,25,100,10,110,17,45,40,0.0,icn_shd_boxer_03_03_02.png,5000,0,,0,,0,,0,,0,,
XLH10S3T5_2,力量护腕03_2+2,力量护腕,shd_boxer_03_03_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,50,3,3,XLH10S3T6_2,0,1,1,172,0.085,191,0.085,0,0,0,0,120,0.085,0,0,0,0,PHadoken4,25,100,10,120,18,50,40,0.6,icn_shd_boxer_03_03_02.png,5000,0,,0,,0,,0,,0,,
XLH10S3T6_2,霸王护腕03_2,霸王护腕,shd_boxer_03_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,65,4,3,XLH10S3T7_2,0,1,1,215,0.085,238,0.085,0,0,0,0,150,0.085,0,0,0,0,PHadoken5,25,100,10,150,23,65,80,0.0,icn_shd_boxer_03_04_02.png,10000,ma030401,1,ma030409,1,0,,0,,0,,
XLH10S3T7_2,霸王护腕03_2+1,霸王护腕,shd_boxer_03_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,70,4,3,XLH10S3T8_2,0,1,1,230,0.085,254,0.085,0,0,0,0,160,0.085,0,0,0,0,PHadoken5,25,100,10,160,24,70,80,0.0,icn_shd_boxer_03_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S3T8_2,霸王护腕03_2+2,霸王护腕,shd_boxer_03_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,75,4,3,XLH10S3T9_2,0,1,1,244,0.085,270,0.085,0,0,0,0,170,0.085,0,0,0,0,PHadoken4,25,100,10,170,26,75,80,0.0,icn_shd_boxer_03_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S3T9_2,霸王护腕03_2+3,霸王护腕,shd_boxer_03_04_02.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,80,4,3,,,1,1,259,0.085,286,0.085,0,0,0,0,180,0.085,0,0,0,0,PHadoken4,25,100,10,180,27,80,80,0.2,icn_shd_boxer_03_04_02.png,10000,0,,0,,0,,0,,0,,
XLH10S3T10_3,橙色护腕03_3,橙色护腕3,shd_boxer_03_05_03.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,95,5,3,0,0,1,1,323,0.085,357,0.085,0,0,0,0,225,0.085,0,0,0,0,PHadoken5,25,100,10,225,34,95,100,0.0,icn_shd_boxer_03_05_03.png,20000,0,,0,,0,,0,,0,,
XLH10S3T10_4,橙色护腕03_4,橙色护腕4,shd_boxer_03_05_04.png,0,0,Eff/Tower/boxer/eff_boxer_BasicAttack_01,eff_boxer_BasicAttack_01,0,0,0,1,onSoundCB,2,100,5,3,0,0,1,1,345,0.085,381,0.085,0,0,0,0,240,0.085,0,0,0,0,PHadoken5,25,100,10,240,36,100,100,0.0,icn_shd_boxer_03_05_04.png,20000,0,,0,,0,,0,,0,,
XLH20S1T1,灰色头带01,灰色头带,hat_boxer_01_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,10,1,3,XLH20S1T2,0,1,1,36,0.085,36,0.085,0,0,0,0,0,0,0,0,10,0.085,AKamiKaze1,25,100,10,50,8,10,1,1.0,icn_hat_boxer_01_01.png,0,0,,0,,0,,0,,0,,
XLH20S1T2,白色头带01,白色头带,hat_boxer_01_02.png,0,0,0,0,0,0,0,0,onSoundCB,3,25,2,3,XLH20S1T3_1,XLH20S1T3_2,1,1,54,0.085,54,0.085,0,0,0,0,0,0,0,0,15,0.085,AKamiKaze2,25,100,10,75,11,25,25,0.4,icn_hat_boxer_01_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
XLH20S1T3_1,红色头绳01_1,红色头绳,hat_boxer_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,40,3,3,XLH20S1T4_1,0,1,1,72,0.085,72,0.085,0,0,0,0,0,0,0,0,20,0.085,AKamiKaze3,25,100,10,100,15,40,40,0.0,icn_hat_boxer_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH20S1T4_1,红色头绳01_1+1,红色头绳,hat_boxer_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,45,3,3,XLH20S1T5_1,0,1,1,79,0.085,79,0.085,0,0,0,0,0,0,0,0,22,0.085,AKamiKaze3,25,100,10,110,17,45,40,0.0,icn_hat_boxer_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH20S1T5_1,红色头绳01_1+2,红色头绳,hat_boxer_01_03_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,50,3,3,XLH20S1T6_1,0,1,1,86,0.085,86,0.085,0,0,0,0,0,0,0,0,24,0.085,AKamiKaze3,25,100,10,120,18,50,40,0.6,icn_hat_boxer_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
XLH20S1T6_1,金色头绳01_1,金色头绳,hat_boxer_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,65,4,3,XLH20S1T7_1,0,1,1,108,0.085,108,0.085,0,0,0,0,0,0,0,0,30,0.085,AKamiKaze4,25,100,10,150,23,65,80,0.0,icn_hat_boxer_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH20S1T7_1,金色头绳01_1+1,金色头绳,hat_boxer_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,70,4,3,XLH20S1T8_1,0,1,1,115,0.085,115,0.085,0,0,0,0,0,0,0,0,32,0.085,AKamiKaze4,25,100,10,160,24,70,80,0.0,icn_hat_boxer_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
XLH20S1T8_1,金色头绳01_1+2,金色头绳,hat_boxer_01_04_01.png,0,0,0,0,0,0,0,0,onSoundCB,3,75,4,3,XLH20S1T9_1,0,1,1,122,0.085,122,0.085,0,0,0,0,0,0,0,0,34,0.085,AKamiKaze4,25,100,10,170,26,75,80,0.0,icn_hat_boxer_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
